UNIXTime,Data,Time,Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,TimeSunRise,TimeSunSet,Hour,Day
1475966719,2016-10-08,1900-01-01 12:45:19,1016.63,63,30.4,70,3.13,9.0,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475966420,2016-10-08,1900-01-01 12:40:20,1026.0,63,30.4,66,0.55,4.5,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475966123,2016-10-08,1900-01-01 12:35:23,1043.86,63,30.4,65,61.29,2.25,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475965821,2016-10-08,1900-01-01 12:30:21,1028.05,63,30.4,67,126.02,1.12,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475965523,2016-10-08,1900-01-01 12:25:23,1085.09,63,30.4,66,35.92,3.37,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475965221,2016-10-08,1900-01-01 12:20:21,1067.72,62,30.41,67,11.04,3.37,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475964921,2016-10-08,1900-01-01 12:15:21,774.91,62,30.41,68,21.6,3.37,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475964622,2016-10-08,1900-01-01 12:10:22,846.98,62,30.41,66,336.79,6.75,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475964322,2016-10-08,1900-01-01 12:05:22,859.55,62,30.41,65,1.96,3.37,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475964019,2016-10-08,1900-01-01 12:00:19,656.94,62,30.41,67,35.42,1.12,1900-01-01 06:15:00,1900-01-01 18:05:00,12,8
1475880925,2016-10-07,1900-01-01 12:55:25,430.01,59,30.41,89,38.16,6.75,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475880625,2016-10-07,1900-01-01 12:50:25,530.32,60,30.41,86,23.91,9.0,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475880320,2016-10-07,1900-01-01 12:45:20,325.84,61,30.41,86,22.29,5.62,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475880020,2016-10-07,1900-01-01 12:40:20,595.42,60,30.41,87,336.46,5.62,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475879719,2016-10-07,1900-01-01 12:35:19,1420.39,60,30.41,86,23.35,3.37,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475879420,2016-10-07,1900-01-01 12:30:20,329.76,60,30.42,86,359.92,4.5,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475879125,2016-10-07,1900-01-01 12:25:25,370.17,60,30.42,87,311.42,4.5,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475878823,2016-10-07,1900-01-01 12:20:23,321.94,60,30.42,82,353.49,4.5,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475878519,2016-10-07,1900-01-01 12:15:19,452.68,60,30.42,86,15.23,2.25,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475878225,2016-10-07,1900-01-01 12:10:25,1315.46,60,30.42,89,1.88,5.62,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475877926,2016-10-07,1900-01-01 12:05:26,1197.77,60,30.42,85,27.78,2.25,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475877627,2016-10-07,1900-01-01 12:00:27,1033.61,60,30.42,87,34.03,6.75,1900-01-01 06:15:00,1900-01-01 18:06:00,12,7
1475794523,2016-10-06,1900-01-01 12:55:23,295.59,59,30.45,90,308.14,6.75,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475794249,2016-10-06,1900-01-01 12:50:49,263.77,58,30.45,91,349.25,6.75,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475793923,2016-10-06,1900-01-01 12:45:23,140.13,58,30.46,91,346.32,5.62,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475793622,2016-10-06,1900-01-01 12:40:22,197.1,58,30.46,90,352.42,6.75,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475793323,2016-10-06,1900-01-01 12:35:23,253.74,58,30.46,89,3.76,7.87,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475793019,2016-10-06,1900-01-01 12:30:19,185.05,59,30.46,90,336.48,9.0,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475792740,2016-10-06,1900-01-01 12:25:40,229.52,59,30.46,91,333.24,9.0,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475792420,2016-10-06,1900-01-01 12:20:20,253.57,59,30.46,90,333.68,0.0,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475792120,2016-10-06,1900-01-01 12:15:20,280.39,59,30.46,89,306.82,12.37,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475791822,2016-10-06,1900-01-01 12:10:22,372.69,60,30.47,88,308.42,7.87,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475791532,2016-10-06,1900-01-01 12:05:32,360.02,60,30.47,87,316.29,7.87,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475791225,2016-10-06,1900-01-01 12:00:25,437.37,60,30.47,87,332.55,7.87,1900-01-01 06:15:00,1900-01-01 18:07:00,12,6
1475708121,2016-10-05,1900-01-01 12:55:21,265.48,56,30.44,101,33.9,4.5,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475707823,2016-10-05,1900-01-01 12:50:23,586.72,56,30.44,101,13.16,5.62,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475707518,2016-10-05,1900-01-01 12:45:18,286.24,56,30.44,101,72.49,6.75,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475707222,2016-10-05,1900-01-01 12:40:22,372.95,56,30.44,101,28.84,4.5,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475706920,2016-10-05,1900-01-01 12:35:20,239.86,56,30.45,101,37.55,7.87,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475706624,2016-10-05,1900-01-01 12:30:24,223.41,57,30.44,101,18.41,5.62,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475706320,2016-10-05,1900-01-01 12:25:20,616.32,57,30.45,101,352.58,4.5,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475706022,2016-10-05,1900-01-01 12:20:22,642.44,57,30.45,100,35.1,6.75,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475705721,2016-10-05,1900-01-01 12:15:21,557.16,57,30.45,100,56.35,4.5,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475705422,2016-10-05,1900-01-01 12:10:22,347.53,58,30.45,101,20.2,5.62,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475705118,2016-10-05,1900-01-01 12:05:18,1006.87,57,30.45,100,68.67,9.0,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475704821,2016-10-05,1900-01-01 12:00:21,468.33,58,30.45,100,59.79,10.12,1900-01-01 06:14:00,1900-01-01 18:08:00,12,5
1475621719,2016-10-04,1900-01-01 12:55:19,1064.11,56,30.44,102,16.98,6.75,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475621419,2016-10-04,1900-01-01 12:50:19,375.0,56,30.44,102,12.3,9.0,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475621123,2016-10-04,1900-01-01 12:45:23,269.84,56,30.44,102,274.77,2.25,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475620826,2016-10-04,1900-01-01 12:40:26,322.1,56,30.44,102,63.43,6.75,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475620521,2016-10-04,1900-01-01 12:35:21,325.41,56,30.44,102,14.42,3.37,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475620221,2016-10-04,1900-01-01 12:30:21,196.19,56,30.45,102,12.23,7.87,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475619923,2016-10-04,1900-01-01 12:25:23,712.2,56,30.45,102,16.91,4.5,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475619625,2016-10-04,1900-01-01 12:20:25,578.67,56,30.45,102,0.12,5.62,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475619321,2016-10-04,1900-01-01 12:15:21,627.9,56,30.45,102,62.46,3.37,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475619023,2016-10-04,1900-01-01 12:10:23,258.9,56,30.45,101,48.83,3.37,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475618722,2016-10-04,1900-01-01 12:05:22,370.53,56,30.45,101,0.28,3.37,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475618420,2016-10-04,1900-01-01 12:00:20,259.7,56,30.45,101,27.54,5.62,1900-01-01 06:14:00,1900-01-01 18:08:00,12,4
1475535320,2016-10-03,1900-01-01 12:55:20,216.73,54,30.44,101,75.44,3.37,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475535020,2016-10-03,1900-01-01 12:50:20,257.27,55,30.44,101,314.76,7.87,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475534721,2016-10-03,1900-01-01 12:45:21,256.51,54,30.44,101,30.04,4.5,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475534419,2016-10-03,1900-01-01 12:40:19,357.38,54,30.44,101,83.95,5.62,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475534123,2016-10-03,1900-01-01 12:35:23,384.88,55,30.44,101,7.62,2.25,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475533820,2016-10-03,1900-01-01 12:30:20,393.86,54,30.45,101,53.26,5.62,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475533523,2016-10-03,1900-01-01 12:25:23,408.98,54,30.45,101,359.93,4.5,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475533222,2016-10-03,1900-01-01 12:20:22,367.89,55,30.45,101,54.98,9.0,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475532921,2016-10-03,1900-01-01 12:15:21,462.99,55,30.45,101,163.52,2.25,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475532620,2016-10-03,1900-01-01 12:10:20,572.72,54,30.45,101,65.84,5.62,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475532318,2016-10-03,1900-01-01 12:05:18,502.9,54,30.45,101,81.45,4.5,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475532020,2016-10-03,1900-01-01 12:00:20,374.87,54,30.45,101,0.1,5.62,1900-01-01 06:14:00,1900-01-01 18:09:00,12,3
1475448922,2016-10-02,1900-01-01 12:55:22,979.13,59,30.43,90,94.73,10.12,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475448628,2016-10-02,1900-01-01 12:50:28,945.24,58,30.43,93,336.49,5.62,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475448318,2016-10-02,1900-01-01 12:45:18,973.11,57,30.43,96,72.73,7.87,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475448025,2016-10-02,1900-01-01 12:40:25,988.13,56,30.44,98,51.82,7.87,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475447725,2016-10-02,1900-01-01 12:35:25,610.39,56,30.44,99,35.58,4.5,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475447425,2016-10-02,1900-01-01 12:30:25,502.59,57,30.44,99,68.21,9.0,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475447122,2016-10-02,1900-01-01 12:25:22,752.53,57,30.44,99,34.23,6.75,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475446823,2016-10-02,1900-01-01 12:20:23,551.88,57,30.45,98,98.59,3.37,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475446521,2016-10-02,1900-01-01 12:15:21,543.55,57,30.45,98,344.8,6.75,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475446221,2016-10-02,1900-01-01 12:10:21,413.03,57,30.45,97,22.41,6.75,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475445919,2016-10-02,1900-01-01 12:05:19,687.91,57,30.45,97,43.89,2.25,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475445621,2016-10-02,1900-01-01 12:00:21,846.49,57,30.45,96,66.56,6.75,1900-01-01 06:14:00,1900-01-01 18:10:00,12,2
1475362521,2016-10-01,1900-01-01 12:55:21,865.04,58,30.44,93,16.08,3.37,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475362219,2016-10-01,1900-01-01 12:50:19,1154.39,58,30.44,94,55.98,9.0,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475361920,2016-10-01,1900-01-01 12:45:20,979.36,58,30.44,94,57.11,7.87,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475361619,2016-10-01,1900-01-01 12:40:19,953.49,58,30.44,95,6.63,9.0,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475361321,2016-10-01,1900-01-01 12:35:21,1085.72,58,30.45,95,81.51,11.25,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475361023,2016-10-01,1900-01-01 12:30:23,1105.0,57,30.45,96,74.71,5.62,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475360721,2016-10-01,1900-01-01 12:25:21,1204.21,57,30.45,97,61.85,9.0,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475360421,2016-10-01,1900-01-01 12:20:21,822.75,57,30.45,97,127.04,4.5,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475360120,2016-10-01,1900-01-01 12:15:20,1231.42,56,30.45,97,68.49,6.75,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475359818,2016-10-01,1900-01-01 12:10:18,708.8,56,30.45,98,48.94,13.5,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475359520,2016-10-01,1900-01-01 12:05:20,544.82,56,30.45,98,7.8,9.0,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1475359224,2016-10-01,1900-01-01 12:00:24,856.91,57,30.46,99,17.83,14.62,1900-01-01 06:13:00,1900-01-01 18:11:00,12,1
1480460108,2016-11-29,1900-01-01 12:55:08,583.0,49,30.4,99,54.82,9.0,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480459801,2016-11-29,1900-01-01 12:50:01,616.64,50,30.4,99,68.86,4.5,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480459501,2016-11-29,1900-01-01 12:45:01,428.5,50,30.4,99,10.51,6.75,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480459205,2016-11-29,1900-01-01 12:40:05,728.07,50,30.4,99,93.1,5.62,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480458901,2016-11-29,1900-01-01 12:35:01,769.8,49,30.41,100,359.94,3.37,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480458601,2016-11-29,1900-01-01 12:30:01,783.02,49,30.41,100,10.47,6.75,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480458305,2016-11-29,1900-01-01 12:25:05,691.04,49,30.41,100,54.04,11.25,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480458001,2016-11-29,1900-01-01 12:20:01,782.75,49,30.41,100,13.29,9.0,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480457701,2016-11-29,1900-01-01 12:15:01,709.15,49,30.41,100,72.39,15.75,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480457402,2016-11-29,1900-01-01 12:10:02,692.11,48,30.41,99,76.93,4.5,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480457104,2016-11-29,1900-01-01 12:05:04,462.95,49,30.41,99,132.61,2.25,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480456804,2016-11-29,1900-01-01 12:00:04,549.09,49,30.41,99,90.12,7.87,1900-01-01 06:40:00,1900-01-01 17:42:00,12,29
1480373719,2016-11-28,1900-01-01 12:55:19,874.63,61,30.44,26,23.63,4.5,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480373421,2016-11-28,1900-01-01 12:50:21,876.5,61,30.44,22,73.63,10.12,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480373120,2016-11-28,1900-01-01 12:45:20,880.7,61,30.44,24,45.51,3.37,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480372822,2016-11-28,1900-01-01 12:40:22,884.37,61,30.44,20,347.31,3.37,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480372518,2016-11-28,1900-01-01 12:35:18,882.02,61,30.45,25,47.95,6.75,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480372218,2016-11-28,1900-01-01 12:30:18,883.66,61,30.45,31,98.91,2.25,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480371918,2016-11-28,1900-01-01 12:25:18,885.65,61,30.45,28,80.23,5.62,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480371618,2016-11-28,1900-01-01 12:20:18,885.67,61,30.45,21,24.89,6.75,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480371320,2016-11-28,1900-01-01 12:15:20,901.37,61,30.45,24,76.24,13.5,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480371017,2016-11-28,1900-01-01 12:10:17,890.11,61,30.45,23,121.31,6.75,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480370722,2016-11-28,1900-01-01 12:05:22,886.27,61,30.45,25,106.53,3.37,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480370421,2016-11-28,1900-01-01 12:00:21,887.32,61,30.45,24,35.07,5.62,1900-01-01 06:39:00,1900-01-01 17:42:00,12,28
1480287317,2016-11-27,1900-01-01 12:55:17,837.4,56,30.45,74,118.84,2.25,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480287017,2016-11-27,1900-01-01 12:50:17,869.97,57,30.45,74,26.48,7.87,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480286718,2016-11-27,1900-01-01 12:45:18,872.82,57,30.45,73,201.63,4.5,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480286417,2016-11-27,1900-01-01 12:40:17,880.01,57,30.45,68,10.05,13.5,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480286118,2016-11-27,1900-01-01 12:35:18,881.21,58,30.46,63,98.49,4.5,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480285818,2016-11-27,1900-01-01 12:30:18,881.45,58,30.46,66,110.51,4.5,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480285518,2016-11-27,1900-01-01 12:25:18,881.33,57,30.46,62,84.68,4.5,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480285218,2016-11-27,1900-01-01 12:20:18,877.08,56,30.46,70,54.02,6.75,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480284917,2016-11-27,1900-01-01 12:15:17,876.11,56,30.46,73,79.41,5.62,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480284620,2016-11-27,1900-01-01 12:10:20,875.72,56,30.46,69,112.46,9.0,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480284321,2016-11-27,1900-01-01 12:05:21,874.43,55,30.47,78,77.63,7.87,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480284021,2016-11-27,1900-01-01 12:00:21,873.95,55,30.47,81,56.07,10.12,1900-01-01 06:38:00,1900-01-01 17:42:00,12,27
1480200917,2016-11-26,1900-01-01 12:55:17,774.15,57,30.43,66,76.26,10.12,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480200620,2016-11-26,1900-01-01 12:50:20,866.42,57,30.43,68,90.67,9.0,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480200318,2016-11-26,1900-01-01 12:45:18,869.77,57,30.43,78,76.96,9.0,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480200018,2016-11-26,1900-01-01 12:40:18,839.26,57,30.43,77,123.68,7.87,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480199720,2016-11-26,1900-01-01 12:35:20,864.66,57,30.44,77,71.41,7.87,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480199418,2016-11-26,1900-01-01 12:30:18,875.5,57,30.44,71,54.64,15.75,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480199118,2016-11-26,1900-01-01 12:25:18,782.87,58,30.44,73,81.55,2.25,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480198819,2016-11-26,1900-01-01 12:20:19,761.8,58,30.44,71,353.85,3.37,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480198517,2016-11-26,1900-01-01 12:15:17,778.13,58,30.45,59,100.8,6.75,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480198217,2016-11-26,1900-01-01 12:10:17,838.67,56,30.44,74,49.36,9.0,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480197917,2016-11-26,1900-01-01 12:05:17,743.86,56,30.45,82,23.0,5.62,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480197618,2016-11-26,1900-01-01 12:00:18,689.16,56,30.45,77,99.08,6.75,1900-01-01 06:38:00,1900-01-01 17:42:00,12,26
1480114504,2016-11-25,1900-01-01 12:55:04,881.11,48,30.45,95,153.98,6.75,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480114201,2016-11-25,1900-01-01 12:50:01,920.03,49,30.45,95,89.15,6.75,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480113902,2016-11-25,1900-01-01 12:45:02,912.05,49,30.45,93,94.7,12.37,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480113607,2016-11-25,1900-01-01 12:40:07,564.71,49,30.45,94,140.94,9.0,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480113301,2016-11-25,1900-01-01 12:35:01,610.37,49,30.46,95,138.2,3.37,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480113003,2016-11-25,1900-01-01 12:30:03,981.47,49,30.46,95,45.61,7.87,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480112703,2016-11-25,1900-01-01 12:25:03,946.11,49,30.46,96,56.83,6.75,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480112402,2016-11-25,1900-01-01 12:20:02,900.22,49,30.46,96,14.19,7.87,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480112105,2016-11-25,1900-01-01 12:15:05,351.3,49,30.46,95,106.88,9.0,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480111802,2016-11-25,1900-01-01 12:10:02,963.3,49,30.47,98,87.84,3.37,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480111501,2016-11-25,1900-01-01 12:05:01,941.42,49,30.47,96,26.71,12.37,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480111208,2016-11-25,1900-01-01 12:00:08,921.13,49,30.47,96,142.48,3.37,1900-01-01 06:37:00,1900-01-01 17:42:00,12,25
1480028102,2016-11-24,1900-01-01 12:55:02,468.86,50,30.45,99,91.71,10.12,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480027805,2016-11-24,1900-01-01 12:50:05,214.89,50,30.46,99,79.17,2.25,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480027503,2016-11-24,1900-01-01 12:45:03,631.81,50,30.46,99,41.74,6.75,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480027205,2016-11-24,1900-01-01 12:40:05,456.36,50,30.46,99,52.02,5.62,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480026902,2016-11-24,1900-01-01 12:35:02,262.09,50,30.46,99,53.7,7.87,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480026602,2016-11-24,1900-01-01 12:30:02,497.62,50,30.46,99,61.81,7.87,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480026303,2016-11-24,1900-01-01 12:25:03,423.73,50,30.47,99,69.78,5.62,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480026002,2016-11-24,1900-01-01 12:20:02,556.7,50,30.47,98,89.98,6.75,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480025702,2016-11-24,1900-01-01 12:15:02,739.77,50,30.47,98,149.14,5.62,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480025403,2016-11-24,1900-01-01 12:10:03,631.79,50,30.47,97,30.95,13.5,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480025105,2016-11-24,1900-01-01 12:05:05,533.42,50,30.47,96,114.74,5.62,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1480024803,2016-11-24,1900-01-01 12:00:03,964.75,50,30.47,97,97.71,5.62,1900-01-01 06:37:00,1900-01-01 17:42:00,12,24
1479941701,2016-11-23,1900-01-01 12:55:01,868.44,52,30.42,84,121.86,10.12,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479941405,2016-11-23,1900-01-01 12:50:05,759.27,52,30.42,90,45.25,3.37,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479941105,2016-11-23,1900-01-01 12:45:05,792.74,53,30.42,89,17.22,4.5,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479940801,2016-11-23,1900-01-01 12:40:01,869.99,52,30.42,83,54.35,2.25,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479940502,2016-11-23,1900-01-01 12:35:02,857.33,52,30.42,86,6.75,4.5,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479940203,2016-11-23,1900-01-01 12:30:03,818.65,52,30.42,85,55.33,6.75,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479939901,2016-11-23,1900-01-01 12:25:01,829.09,53,30.42,86,37.88,13.5,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479939601,2016-11-23,1900-01-01 12:20:01,785.44,52,30.42,85,80.62,5.62,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479939301,2016-11-23,1900-01-01 12:15:01,812.52,52,30.42,84,45.91,6.75,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479939002,2016-11-23,1900-01-01 12:10:02,828.68,52,30.42,85,19.84,5.62,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479938705,2016-11-23,1900-01-01 12:05:05,766.92,52,30.43,88,87.81,6.75,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479938401,2016-11-23,1900-01-01 12:00:01,804.32,52,30.43,87,14.18,6.75,1900-01-01 06:36:00,1900-01-01 17:42:00,12,23
1479855302,2016-11-22,1900-01-01 12:55:02,798.04,48,30.4,102,78.91,6.75,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479855002,2016-11-22,1900-01-01 12:50:02,987.16,48,30.4,102,12.53,7.87,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479854701,2016-11-22,1900-01-01 12:45:01,552.98,48,30.4,102,114.61,3.37,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479854402,2016-11-22,1900-01-01 12:40:02,328.34,48,30.4,102,91.99,9.0,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479854103,2016-11-22,1900-01-01 12:35:03,500.53,48,30.4,102,83.1,6.75,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479853802,2016-11-22,1900-01-01 12:30:02,387.11,48,30.4,102,215.19,3.37,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
1479853504,2016-11-22,1900-01-01 12:25:04,329.41,48,30.41,102,67.63,6.75,1900-01-01 06:35:00,1900-01-01 17:42:00,12,22
